date,cash,holdings_value,equity,n_positions
2019-09-20,140.01011972169817,29911.677807839842,30051.68792756154,54
2019-09-23,73.04856605213774,29937.601003975353,30010.64957002749,54
2019-09-24,579.9923753290221,29295.912044527944,29875.904419856965,53
2019-09-25,546.8513167061136,29364.59558668869,29911.446903394804,53
2019-09-26,546.8513167061136,29287.754131791244,29834.605448497357,53
2019-09-27,19.45358705883973,29590.706432523828,29610.16001958267,54
2019-09-30,0.9177890561560389,29764.119248975163,29765.037038031318,54
2019-10-01,621.6791089778126,28809.89335235548,29431.572461333293,53
2019-10-02,42.97976487038568,28891.987440500958,28934.967205371344,54
2019-10-03,42.97976487038568,29054.663040057894,29097.64280492828,54
2019-10-04,42.97976487038568,29343.25670698871,29386.236471859098,54
2019-10-07,42.97976487038568,29244.669369378356,29287.649134248742,54
2019-10-08,42.97976487038568,28792.617019143956,28835.596784014342,54
2019-10-09,42.97976487038568,28982.95444437301,29025.934209243394,54
2019-10-10,42.97976487038568,29070.888166469962,29113.867931340348,54
2019-10-11,42.97976487038568,29314.001537783326,29356.981302653712,54
2019-10-14,42.97976487038568,29264.54047849536,29307.520243365747,54
2019-10-15,42.97976487038568,29518.54522140314,29561.524986273525,54
2019-10-16,42.97976487038568,29518.848396759557,29561.828161629943,54
2019-10-17,42.97976487038568,29645.630478136558,29688.610243006944,54
2019-10-18,42.97976487038568,29601.217720101984,29644.19748497237,54
2019-10-21,39.509542098466,29663.59670954607,29703.106251644534,54
2019-10-22,33.86941737479697,29719.51792989162,29753.387347266416,54
2019-10-23,33.86941737479697,29888.61204816962,29922.481465544417,54
2019-10-24,544.756216975437,29295.352792683436,29840.109009658874,53
2019-10-25,91.74821219994305,29770.768422480487,29862.51663468043,54
2019-10-28,91.74821219994305,29893.55303853979,29985.301250739732,54
2019-10-29,98.91962505619495,29963.074283652935,30061.99390870913,54
2019-10-30,123.46069694361029,29984.772046904804,30108.232743848414,54
2019-10-31,130.19924536346855,29868.683805745964,29998.883051109435,54
2019-11-01,130.19924536346855,30057.27525732733,30187.4745026908,54
2019-11-04,130.73397106107075,30115.41050903687,30246.14448009794,54
2019-11-05,140.67071763802483,30017.747543974285,30158.41826161231,54
2019-11-06,193.06863961311115,30052.05491208505,30245.123551698158,54
2019-11-07,193.06863961311115,30110.98257518318,30304.05121479629,54
2019-11-08,193.06863961311115,30259.264610682378,30452.333250295487,54
2019-11-11,148.07402209742236,30269.766160283456,30417.840182380878,54
2019-11-12,148.07402209742236,30314.334231765348,30462.40825386277,54
2019-11-13,165.7282881428024,30362.800865040805,30528.52915318361,54
2019-11-14,35.899555376603075,30543.528673832323,30579.428229208926,54
2019-11-15,35.899555376603075,30717.32320050951,30753.222755886112,54
2019-11-18,587.0899881173216,30212.710610213257,30799.800598330577,53
2019-11-19,49.02044064606048,30731.170189267345,30780.190629913406,54
2019-11-20,49.02044064606048,30648.363265690314,30697.383706336375,54
2019-11-21,69.22019038111239,30426.98310025512,30496.20329063623,54
2019-11-22,69.22019038111239,30527.01890251015,30596.23909289126,54
2019-11-25,69.22019038111239,30692.37109910468,30761.59128948579,54
2019-11-26,69.22019038111239,30902.995557030852,30972.215747411963,54
2019-11-27,150.98654018021398,30796.18876649184,30947.175306672052,54
2019-11-29,177.9710350654732,30671.86433602294,30849.83537108841,54
2019-12-02,352.8415254584254,30188.471743519058,30541.313268977483,54
2019-12-03,352.8415254584254,30026.634134531,30379.475659989424,54
2019-12-04,352.8415254584254,30206.148159573735,30558.98968503216,54
2019-12-05,403.5057225982638,30156.770637145142,30560.276359743406,54
2019-12-06,403.5057225982638,30361.02516543013,30764.530888028392,54
2019-12-09,403.5057225982638,30306.418605431056,30709.92432802932,54
2019-12-10,364.32331497148675,30300.635643961195,30664.958958932682,54
2019-12-11,364.32331497148675,30299.386210771983,30663.70952574347,54
2019-12-12,364.32331497148675,30439.524271569546,30803.847586541033,54
2019-12-13,364.32331497148675,30415.885252076205,30780.20856704769,54
2019-12-16,372.52094976912235,30539.2556913045,30911.776641073622,54
2019-12-17,384.8640227011756,30539.321541802557,30924.185564503732,54
2019-12-18,384.8640227011756,30558.84191967328,30943.705942374454,54
2019-12-19,384.8640227011756,30643.341357541165,31028.20538024234,54
2019-12-20,384.8640227011756,30815.368511010314,31200.23253371149,54
2019-12-23,320.9712631296252,30813.42488752366,31134.396150653283,54
2019-12-24,301.56192177172886,30838.27256773033,31139.83448950206,54
2019-12-26,301.56192177172886,30883.006157302265,31184.568079073993,54
2019-12-27,301.56192177172886,30918.218082162493,31219.780003934222,54
2019-12-30,301.56192177172886,30767.124352028928,31068.686273800657,54
2019-12-31,301.56192177172886,30842.940029738464,31144.501951510192,54
2020-01-02,301.56192177172886,30891.92357851669,31193.485500288418,54
2020-01-03,349.0175406159967,30748.624709504846,31097.642250120844,54
2020-01-06,349.0175406159967,30786.810157773783,31135.82769838978,54
2020-01-07,321.8033001980639,30688.598403661716,31010.40170385978,54
2020-01-08,321.8033001980639,30812.57183218117,31134.37513237923,54
2020-01-09,321.8033001980639,30973.265998405433,31295.0692986035,54
2020-01-10,389.1251620525526,30804.82078073994,31193.945942792492,54
2020-01-13,389.1251620525526,30943.29729140165,31332.4224534542,54
2020-01-14,389.1251620525526,30961.855502287664,31350.980664340215,54
2020-01-15,389.1251620525526,31089.25452463941,31478.379686691962,54
2020-01-16,458.4822600014846,31269.157418470877,31727.639678472362,53
2020-01-17,462.1902738850175,31320.99658403629,31783.186857921308,53
2020-01-21,462.1902738850175,31247.914220556682,31710.1044944417,53
2020-01-22,462.1902738850175,31251.794446985034,31713.984720870052,53
2020-01-23,462.1902738850175,31334.11835288257,31796.30862676759,53
2020-01-24,2364.602254420323,29226.949690088328,31591.55194450865,50
2020-01-27,5555.305414949369,25746.218544866522,31301.52395981589,45
2020-01-28,522.2849972105382,30936.01863583448,31458.30363304502,53
2020-01-29,510.6825705997559,30865.54959049756,31376.232161097316,53
2020-01-30,510.6825705997559,30966.216421674897,31476.89899227465,53
2020-01-31,2486.3709717743754,28499.671137705933,30986.04210948031,50
2020-02-03,593.5115280853205,30616.618052379108,31210.12958046443,53
2020-02-04,593.5115280853205,31002.346897434458,31595.85842551978,53
2020-02-05,593.5115280853205,31551.066454119104,32144.577982204424,53
2020-02-06,593.5115280853205,31668.11277828701,32261.62430637233,53
2020-02-07,543.78604389289,31529.63719925282,32073.42324314571,53
2020-02-10,543.78604389289,31683.36700640106,32227.15305029395,53
2020-02-11,569.3293912425537,31745.39797807775,32314.727369320306,53
2020-02-12,614.4694923857696,31823.96254692983,32438.4320393156,53
2020-02-13,614.4694923857696,31767.08214131554,32381.55163370131,53
2020-02-14,576.8617017009055,31797.02303672148,32373.884738422385,53
2020-02-18,576.8617017009055,31768.275676998586,32345.137378699492,53
2020-02-19,608.4873810897178,31780.46405124878,32388.951432338497,53
2020-02-20,645.1261476614629,31764.117278800182,32409.243426461646,53
2020-02-21,1418.2604199231744,30831.452956357938,32249.713376281114,52
2020-02-24,4600.470405089421,26613.468786018282,31213.939191107704,47
2020-02-25,4600.470405089421,25748.02669702185,30348.497102111272,47
2020-02-26,2200.5923402258313,27797.883470569035,29998.475810794866,51
2020-02-27,2200.5923402258313,26733.268382666807,28933.860722892638,51
2020-02-28,1632.600938554413,26766.969145016505,28399.570083570918,52
2020-03-02,450.9085274123986,29091.40175113796,29542.310278550358,54
2020-03-03,450.9085274123986,28324.602841381427,28775.511368793825,54
2020-03-04,450.9085274123986,29337.88666203346,29788.795189445857,54
2020-03-05,1055.346927395855,27761.000416954164,28816.34734435002,53
2020-03-06,1055.346927395855,27283.8369772166,28339.183904612455,53
2020-03-09,2307.662189926505,23923.932035148016,26231.59422507452,51
2020-03-10,1763.9385158476978,25422.245188092667,27186.183703940365,52
2020-03-11,1763.9385158476978,23934.833856234174,25698.772372081872,52
2020-03-12,1763.9385158476978,21440.2273578983,23204.165873746,52
2020-03-13,765.3024216388751,24200.599933581692,24965.90235522057,54
2020-03-16,765.3024216388751,21298.38510706405,22063.687528702925,54
2020-03-17,765.3024216388751,22401.87260826416,23167.175029903035,54
2020-03-18,333.63479845902145,21249.746360533656,21583.381158992677,55
2020-03-19,333.63479845902145,21462.21972835278,21795.8545268118,55
2020-03-20,850.6671828763727,19992.793060270677,20843.46024314705,54
2020-03-23,850.6671828763727,19299.06163847816,20149.728821354533,54
2020-03-24,850.6671828763727,21100.029048702658,21950.69623157903,54
2020-03-25,850.6671828763727,21799.525055428374,22650.192238304746,54
2020-03-26,370.66999890709405,23629.18919955684,23999.859198463935,55
2020-03-27,370.66999890709405,22839.612772096232,23210.282771003327,55
2020-03-30,370.66999890709405,23462.779437123983,23833.44943603108,55
2020-03-31,370.66999890709405,23101.866379185012,23472.536378092107,55
2020-04-01,370.66999890709405,22031.3347685787,22402.004767485796,55
2020-04-02,370.66999890709405,22365.725049778146,22736.39504868524,55
2020-04-03,370.66999890709405,22025.728925664975,22396.39892457207,55
2020-04-06,370.66999890709405,23573.544508454204,23944.2145073613,55
2020-04-07,34.69403694925143,24075.718359415976,24110.412396365227,56
2020-04-08,34.69403694925143,25025.084812273046,25059.778849222297,56
2020-04-09,18.61601985719932,25531.96184992112,25550.57786977832,56
2020-04-13,398.6111221140959,24721.280300444698,25119.891422558794,55
2020-04-14,351.9149633709517,25311.404286717385,25663.319250088338,55
2020-04-15,4193.678899905262,20730.365387504018,24924.04428740928,47
2020-04-16,575.061406249789,24312.361369581875,24887.422775831663,54
2020-04-17,58.39299360834366,25775.027638463922,25833.420632072266,55
2020-04-20,4309.120275289516,20977.274060040156,25286.39433532967,46
2020-04-21,4919.887962740247,19816.50464677184,24736.392609512084,45
2020-04-22,400.3013195640042,24708.513364748458,25108.814684312463,54
2020-04-23,330.8549970974552,24819.721744447772,25150.57674154523,54
2020-04-24,330.8549970974552,25217.166655665118,25548.021652762574,54
2020-04-27,330.8549970974552,25910.580441214275,26241.43543831173,54
2020-04-28,109.92272430742491,26548.940770007674,26658.863494315097,54
2020-04-29,191.37499311519582,27383.450779328778,27574.82577244397,54
2020-04-30,3267.250609742013,23605.030545850765,26872.281155592776,47
2020-05-01,8661.48797462069,17306.929017025643,25968.416991646332,34
2020-05-04,8719.5115395946,17329.91596399667,26049.427503591272,33
2020-05-05,3999.740549150639,22169.90132835458,26169.64187750522,42
2020-05-06,6162.967679860046,19878.247062341903,26041.214742201948,37
2020-05-07,55.743117923499995,26127.25962171752,26183.00273964102,49
2020-05-08,42.48827511983984,26892.821139771,26935.30941489084,49
2020-05-11,618.6824167030222,26026.413622588774,26645.096039291795,48
2020-05-12,4675.153180170788,21373.99805299975,26049.151233170538,41
2020-05-13,5207.356426739343,20232.445534112805,25439.80196085215,40
2020-05-14,157.9254495503319,25605.461679937624,25763.387129487957,50
2020-05-15,157.9254495503319,25562.18464732864,25720.11009687897,50
2020-05-18,157.9254495503319,26881.627576011528,27039.553025561858,50
2020-05-19,2293.274486495796,24258.742356512317,26552.016843008114,46
2020-05-20,130.6024793336146,26902.79761019365,27033.400089527266,50
2020-05-21,210.06110123726535,26595.216010179163,26805.277111416428,50
2020-05-22,210.06110123726535,26679.053068480935,26889.1141697182,50
2020-05-26,191.9798997391904,27496.991308381606,27688.971208120798,50
2020-05-27,191.9798997391904,28196.148320546603,28388.128220285795,50
2020-05-28,183.5680028580905,27926.00020288391,28109.568205742,50
2020-05-29,368.46056232344745,27688.822107461318,28057.282669784763,49
2020-06-01,368.46056232344745,27838.312817387858,28206.773379711303,49
2020-06-02,368.46056232344745,28090.704156773452,28459.1647190969,49
2020-06-03,277.586666949873,28706.954542934207,28984.54120988408,49
2020-06-04,3762.4668021018197,25274.53404224624,29037.00084434806,43
2020-06-05,2663.559259076488,27262.626421298468,29926.185680374954,45
2020-06-08,836.0014802277329,29623.294833918182,30459.296314145915,48
2020-06-09,2494.672299358279,27371.09075925459,29865.763058612865,45
2020-06-10,4222.021325414454,25168.892356847984,29390.91368226244,42
2020-06-11,11135.47899353032,16844.837690843986,27980.316684374306,30
2020-06-12,446.04923617967495,27684.0290726378,28130.078308817476,49
2020-06-15,446.04923617967495,28016.63789186161,28462.687128041285,49
2020-06-16,446.04923617967495,28486.9357226391,28932.984958818775,49
2020-06-17,986.1288273323688,27718.93182101062,28705.06064834299,48
2020-06-18,489.78392707704666,28144.833547699138,28634.617474776183,49
2020-06-19,1797.799209736997,26694.820970645193,28492.62018038219,47
2020-06-22,166.3549937212581,28303.453041834306,28469.808035555565,50
2020-06-23,166.3549937212581,28380.52609854358,28546.88109226484,50
2020-06-24,2002.3693827988982,25800.32731375475,27802.69669655365,47
2020-06-25,319.3189148390004,27731.52221782596,28050.841132664962,50
2020-06-26,359.02559907502166,27206.220200224998,27565.24579930002,50
2020-06-29,459.3825283413055,27577.650062753975,28037.03259109528,50
2020-06-30,459.3825283413055,27961.433933170243,28420.81646151155,50
2020-07-01,459.3825283413055,27838.473198200427,28297.855726541733,50
2020-07-02,526.4961220873236,27905.730708008992,28432.226830096315,50
2020-07-06,526.4961220873236,28094.452239916376,28620.9483620037,50
2020-07-07,553.9163047396088,27695.62371215564,28249.54001689525,50
2020-07-08,560.2684409220827,27670.057196888472,28230.325637810554,50
2020-07-09,4.310380105502645,27793.5926607235,27797.903040829005,51
2020-07-10,14.054902463987787,28243.872924967025,28257.927827431013,51
2020-07-13,20.005143908035848,28243.853035867545,28263.85817977558,51
2020-07-14,20.005143908035848,28657.758966074867,28677.7641099829,51
2020-07-15,20.005143908035848,29135.820679623415,29155.82582353145,51
2020-07-16,18.96456750395771,29104.297391364726,29123.261958868683,51
2020-07-17,51.161172837120716,29152.6023466002,29203.76351943732,51
2020-07-20,66.46091957345334,28999.352649009954,29065.813568583406,51
2020-07-21,77.8290506549157,29358.49964773687,29436.328698391786,51
2020-07-22,77.8290506549157,29561.22472138697,29639.053772041887,51
2020-07-23,71.45438123137069,29629.67780916699,29701.132190398363,51
2020-07-24,1286.298654022572,28200.97793543782,29487.27658946039,49
2020-07-27,95.75164342110565,29432.548222841076,29528.299866262183,51
2020-07-28,161.0512991862936,29045.906987540944,29206.958286727237,51
2020-07-29,182.76078857982918,29438.742353363592,29621.50314194342,51
2020-07-30,1329.6833459292593,28120.863062842454,29450.546408771712,49
2020-07-31,139.1763853935911,29343.112045645426,29482.288431039018,51
2020-08-03,232.8917706625084,29326.22086878928,29559.11263945179,51
2020-08-04,244.17277510794838,29417.42214126817,29661.594916376118,51
2020-08-05,244.17277510794838,29667.560930556952,29911.7337056649,51
2020-08-06,258.570860533639,29508.644306180195,29767.215166713835,51
2020-08-07,264.0351896002318,29833.459411243333,30097.494600843565,51
2020-08-10,244.86773963750875,30284.2025894936,30529.07032913111,51
2020-08-11,95.42306548773627,30395.781920828107,30491.204986315843,51
2020-08-12,49.25194861802629,30563.211945967512,30612.46389458554,51
2020-08-13,1285.1677359346882,29063.197231560953,30348.36496749564,49
2020-08-14,80.99148475198376,30369.15698574674,30450.148470498723,51
2020-08-17,121.24546320653837,30261.510064971575,30382.755528178113,51
2020-08-18,184.47230088318702,30099.242268915958,30283.714569799144,51
2020-08-19,1549.3970467523482,28674.59102507766,30223.98807183001,49
2020-08-20,950.0870782221092,29015.41134828984,29965.49842651195,50
2020-08-21,434.19837060126576,29454.30336617604,29888.501736777303,51
2020-08-24,434.19837060126576,30051.51001886754,30485.708389468804,51
2020-08-25,448.76743840034953,30058.8338205937,30507.60125899405,51
2020-08-26,512.9996168768256,29895.625201786745,30408.62481866357,51
2020-08-27,512.9996168768256,30120.749133013,30633.748749889826,51
2020-08-28,469.0111042219752,30426.113124315358,30895.124228537334,51
2020-08-31,542.9744722089165,30076.507963173797,30619.482435382713,51
2020-09-01,542.9744722089165,30068.164395917018,30611.138868125934,51
2020-09-02,542.9744722089165,30636.521576230294,31179.49604843921,51
2020-09-03,5480.430320876081,25052.233641746698,30532.663962622777,43
2020-09-04,2566.3503863142278,27952.032946230374,30518.383332544603,48
2020-09-08,3329.782137970853,26275.101381642082,29604.883519612937,47
2020-09-09,395.74182802981113,29334.314729492387,29730.0565575222,52
2020-09-10,395.74182802981113,28829.62724743392,29225.369075463732,52
2020-09-11,395.74182802981113,28989.71422045097,29385.45604848078,52
2020-09-14,395.74182802981113,29509.506999736845,29905.248827766656,52
2020-09-15,395.74182802981113,29363.303342457584,29759.045170487396,52
2020-09-16,395.74182802981113,29756.313025162315,30152.054853192127,52
2020-09-17,464.35839637865695,29528.013833118683,29992.37222949734,52
2020-09-18,2258.777584988665,27458.896653232197,29717.67423822086,49
2020-09-21,82.23355648164306,28923.351342318525,29005.584898800167,53
2020-09-22,82.23355648164306,28918.67086629465,29000.904422776293,53
2020-09-23,82.23355648164306,28300.5408330371,28382.77438951874,53
2020-09-24,82.23355648164306,28301.160641810853,28383.394198292495,53
2020-09-25,82.23355648164306,28642.45255445259,28724.68611093423,53
2020-09-28,82.23355648164306,29207.841339519233,29290.074896000875,53
2020-09-29,82.23355648164306,28906.951518754577,28989.18507523622,53
2020-09-30,97.7152870821833,29136.895727776722,29234.611014858907,53
2020-10-01,97.7152870821833,29196.354752491457,29294.070039573642,53
2020-10-02,106.12565657391895,29204.768213798394,29310.893870372314,53
2020-10-05,106.12565657391895,29796.604700828368,29902.730357402288,53
2020-10-06,136.42589821287697,29454.297332246846,29590.723230459724,53
2020-10-07,136.42589821287697,29974.73167287625,30111.157571089127,53
2020-10-08,136.42589821287697,30331.77244117574,30468.19833938862,53
2020-10-09,136.42589821287697,30376.788844005576,30513.214742218453,53
2020-10-12,136.42589821287697,30739.925388470634,30876.35128668351,53
2020-10-13,2529.917041562968,27968.14471397733,30498.061755540297,49
2020-10-14,3183.1711063461835,27072.70381786925,30255.874924215434,48
2020-10-15,148.7876269714627,30198.92704617136,30347.714673142822,53
2020-10-16,132.89042645135112,30185.583964399866,30318.474390851217,53
2020-10-19,2525.7994831926458,27379.723371811684,29905.52285500433,49
2020-10-20,112.75389668107186,30050.315934713606,30163.069831394678,53
2020-10-21,112.75389668107186,30041.687839721697,30154.44173640277,53
2020-10-22,112.75389668107186,30433.462597663914,30546.216494344986,53
2020-10-23,35.51981843364831,30605.01055093886,30640.530369372507,53
2020-10-26,592.6754028850311,29270.48808134007,29863.1634842251,52
2020-10-27,107.65540297357961,29169.99464351492,29277.6500464885,53
2020-10-28,2648.0626090861583,25755.080441992683,28403.14305107884,49
2020-10-29,394.23583626696905,28181.808894630092,28576.04473089706,53
2020-10-30,394.23583626696905,28142.651142099672,28536.88697836664,53
2020-11-02,394.23583626696905,28840.398892806534,29234.634729073503,53
2020-11-03,408.98990004265943,29292.872653721766,29701.862553764426,53
2020-11-04,420.18051590751725,29441.970862417686,29862.1513783252,53
2020-11-05,420.18051590751725,29983.694327372727,30403.874843280242,53
2020-11-06,420.18051590751725,29920.629986475826,30340.81050238334,53
2020-11-09,380.73377161803364,31574.937444183062,31955.671215801096,53
2020-11-10,320.40548306778476,31787.46801128432,32107.873494352105,53
2020-11-11,297.02698429156067,31653.959979654475,31950.986963946038,53
2020-11-12,3801.0945231287706,27655.673591959847,31456.768115088616,47
2020-11-13,558.2327825952833,31427.292607973857,31985.52539056914,52
2020-11-16,558.2327825952833,32009.329369503237,32567.56215209852,52
2020-11-17,498.66376092621647,31786.95060823959,32285.614369165807,52
2020-11-18,498.66376092621647,31479.238983696887,31977.902744623105,52
2020-11-19,498.66376092621647,31567.911360778788,32066.575121705006,52
2020-11-20,498.66376092621647,31355.57242270176,31854.236183627978,52
2020-11-23,498.66376092621647,31865.42746835352,32364.091229279737,52
2020-11-24,498.66376092621647,32604.88048268234,33103.54424360856,52
2020-11-25,498.66376092621647,32440.251753562425,32938.91551448864,52
2020-11-27,455.02440466521773,32480.95705952633,32935.98146419154,52
2020-11-30,400.23831642774246,32149.20370332151,32549.44201974925,52
2020-12-01,401.94372653774985,32404.985270081477,32806.92899661923,52
